score,review_at,content
3.7,2019/08,ホルモン平田 別館を出てすぐ近くのこちらになだれ込み～♪小岩の本店はむかーしから通ってますがこちらは初です。本店は今やえらい人気店だけどここはどうかな…あ、すんなり入れた。火曜日の20時半という中途半端な時間帯だった事もあってか半分も入ってなかったですね。週末はどうだか分かりませんが。さてまずはお通し～。《枝豆》定番中の定番ですな。ちなみにここの枝豆は冷凍じゃない…って昔聞いた気がしますが記憶違いかも。そういえばこれでいくらなんだっけか？《島ラッキョウ》 750円もうここに来たら絶対頼む品。さっぱりしつつも独特の香りと旨味…やっぱここの島らっきょは美味い！八丈島直送なだけはありますわ。《島寿司》 850円もうここに来たら絶対頼む品。肉厚の漬けでワサビの変わりにピリっとカラシ、この一風変わった寿司が実に美味いのです。同行した幼馴染はあんまり食わない＆明日も朝から仕事なので今日はこれでしゅーりょー。やっぱ源八の八丈島料理は美味いな～♪酒がもうちょいとだけ安けりゃ言うことないんですが…贅沢か。
3.5,2019/07,新小岩の源八船頭にてハイボール、島寿司、メゴチ天ぷら。最近混み合っていてなかなかは入れなかったので久しぶりの訪問です。こちらは一品のボリュームがあるのでたくさん頼めないので今回は2品。島寿司は漬けのネタが分厚くて美味い。メゴチ天も8尾ほど入ってボリュームありました。 やや濃いめのハイボールでいい気分になりました
3.3,2019/05,夕方5時？早めの時間帯から開いてるようで、夕方６時には8割方席が埋まってました。刺身も二人前からは種類ふえるのですが、一人で行くと、マグロ、ぶり、ビントロの三種盛りになり、握り寿司も、漬けマグロと漬けぶりの二種類になるみたいです。ネタもボリュームあるいい感じですが、結構量があるので一人で行く際は、バランスよく頼まないとやばいです。笑人気な居酒屋さんでした。
3.7,2019/03,"夜ごはん。新小岩駅から徒歩約5分の場所にある【源八船頭 新小岩店】さんに行きました！ノーミート！八丈島の郷土料理を中心とした料理が楽しめる居酒屋『源八船頭』さんへ☆100席くらいありそうな大箱店で、幅広い年齢層のお客さんで大変賑わっております♪時間帯によっては予約無しでも大丈夫かもしれませんが予約をして訪問しました。手書きのメニューには、八丈島の郷土料理(島ずし・あしたば・くさや)をはじめ魚介類を使った【刺身】【炒め】【焼き物】などが豊富にギョギョリ。▶︎【お通し】枝豆ちゃんです。みどりや〜！▶︎【あん肝】800円 料理は一品一品ボリューム満点！あん肝も写真では伝わりずらいのですが！嬉しいボリューム☆ 美味しいあんきもや〜。▶︎【白子】季節限定 ▶︎【島ずし】2人前1,700円 食べてみたかった島ずし。この照り！いかがでしょうか？お魚満開です！一人前ずつ注文しようと思っておりましたが、店員さんがボリューム感を教えてくれ3人で2人前をお願いしました。▶︎【ウニイクラずし】2,000円雲丹×イクラがハーフ&ハーフで軍艦に鎮座dopeです！▶︎【あしたばの天ぷら】700円こちらも食べてみたかったあしたば！サクサクフォルティシモ系でうまままい！インパクト大のメニューも盛りだくさんで美味しく楽しいお店でした。島ずしやウニいくらずしが出てきた時は盛り上がりますね！■ブログ詳細記事https://ameblo.jp/yusuke-karube/entry-12452611846.html"
3.5,2019/03,女子３人で予約をして訪問しました。１９時半ということで満席状態です、煙草が苦手な自分にとっては全席喫煙可のお店は若干気が引けるのが特徴ですがそれを越して味良しコスパ良しなのでまた来たくなってしまう…不思議です。４人席に案内され入った時から辺り一面煙が充満していました。昔ながらの居酒屋です注文したのは、あしたば胡麻和えあんこうの唐揚げ海鮮サラダ揚げそばちゃんぽん（あんかけやきそば的なお刺身２～３人前締めに島寿司１人前これでもかなりのボリュームがあり食べきれるか心配でしたが大食い女子郡なので平気で行けました(´ω`)どれも味は濃厚で、魚は肉厚で食べ応えがばっちりあります。たまに行くくらいがちょうどよいお店です
3.5,2018/12,2018.12月曜日18時00分。十数年ぶりで来店。島寿司と明日葉に舌鼓を打ったあの頃が懐かしい。今も変わらず美味しくて、「あぁ、こんな味付けだったっけ」と思い出す。客の入りも、月曜日なのにイイ感じ。小岩店には、未だ訪問できていない事を思い出す。若い頃は気づかなかったけれど、こちら、お酒は割高かもぉ〜(´༎ຶོρ༎ຶོ`)お料理が美味しいので、モウマンタイ❣️また、島寿司を食べに来た〜い❣️
3.5,2018/09,ホルモン平田の絶品ホルモンに舌鼓を打った中年三人組は、河岸を変えて二軒目へ。八丈島の郷土料理をはじめ、海鮮が旨い人気の居酒屋源八船頭新小岩店へ。今度は肉から魚です。このあたりのサラリーマンやOLで賑わう元気なお店。もちろんここでは八丈島の焼酎に限ります。島の華をロックで。乾杯です。可愛いイラストが描かれたメニューをチェック。とりあえず枝豆。もちろん八丈島らしい料理は欠かせません。あしたばの天ぷらとくさやを摘まめば、絶海の孤島に船旅した気分。特にくさやは癖が無く、かなりの上物だとわかります。二杯目は八重椿。ヅケを握った島寿司も、島の生活の知恵から生まれたもの。魚の旨味が封じ込められたヅケの寿司は最高。珍味のホヤ塩辛、島らっきょうは白鶴の生酒に合わせて。看板まで飲みました。そして、これから禁断の〆ラーメンに向かいます。源八船頭新小岩店関連ランキング：魚介・海鮮料理|新小岩駅
3.7,2018/08,月一は新小岩の仲間達のところに飲みくるけどやっぱりここが一番美味いかな。八丈島の島の華って焼酎も好きだしなんといってもつまみがめちゃくちゃ美味しい^_^イカのワタのも通風なりそうだけどめちゃ美味いし島寿司が漬けの握りでこれが最高！やっぱ新小岩行ったら間違いなくここだね^_^押忍押忍！
3.4,2018/06,友人に誘われて新小岩に飲みに行きました！！飲み屋が立ち並ぶ中ここのお店が目立ったのでお伺いいたしました。店内に入ると雰囲気はなかなかいい感じ、昔ながらの居酒屋という感じです。とりあえず席に座り、お酒と島寿司とマグロのカマを注文。一番最初にお酒がきて飲んでいるとほどなくして、島寿司登場！！お皿の上に綺麗に並べられたお寿司。写真でも分かると思いますが、ネタが綺麗です。一口食べてみるとうんまーい！！新鮮で大ぶりなネタが乗っていて食べ応えがあります。食べているとマグロのカマも来ました。肉厚でうまそう！とりあえず一口。程よく塩がかかっており、ジューシーなマグロの油を味わえました。本当に美味しいお店を発見でき大変満足できました。ご馳走さまでした。また新小岩に伺った際には立ち寄りたいお店です。
4.5,2018/01,小岩で存在を知った源八船頭が新小岩にもあるときいて来店！新小岩の店舗の方が予約せず行った時にするっと入れたのは時間帯かな？？小岩は結構並んだイメージ・あしたばの天ぷら・島ずし・まぐろ中おち巻ずし・ネギトロ巻ずし相変わらずの大好きな島寿司は八丈島のお寿司でワサビではなくからしがのっていてネタも味付けも全てが美味しい〜！明日葉のてんぷらも塩で食べるのがおいしくてパクパクと無限に食べれそうな気持ちになる明日葉は別名 八丈草とも呼ばれて独特の苦みを持つセリ科の多年草だけどその苦みがクセになるタイプの味まぐろ中落ちもネギトロ巻きも具沢山で新鮮な味が広がっておいしい八丈島に行ったことがないけどこの居酒屋で行った気持ちになれるし行ってみたい！と思わせられるテイクアウトと宅配メニューで島寿司も食べられるので近所の人はそれもあり！何を頼んでもボリューミーでほんとに大満足居酒屋でだいすき備忘録ブログ▶︎▶︎▶︎ https://zan3tho.com
